competitionId,gameId,homeId,awayId,teamId1,teamId2,teamId,periodIdx,clock,awayLineupId,homeLineupId,actionType,subType,qualifiers,success,x,y,side,score1,score2,clock_seconds,game_clock_seconds,_match_period,frame_id
33533,2187675,104448,103384,104448,103384,104448,2,06:07:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,rebound,offensive,team,True,0.0,0.0,RIGHT,75,63,367.0,367.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:08:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,2pt,layup,pointsinthepaint,False,90.0,53.0,RIGHT,75,63,368.0,368.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:22:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,RIGHT,75,63,382.0,382.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,06:26:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,2pt,drivinglayup,pointsinthepaint,False,11.0,54.0,LEFT,75,63,386.0,386.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:41:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,2pt,jumpshot,,True,83.0,67.0,RIGHT,75,63,401.0,401.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,06:48:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,RIGHT,73,63,408.0,408.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,06:51:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,3pt,jumpshot,fromturnover,False,32.0,73.0,LEFT,73,63,411.0,411.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:07:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,turnover,lostball,,True,95.0,33.0,RIGHT,73,63,427.0,427.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:08:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,freethrow,2of2,,False,0.0,0.0,RIGHT,73,63,428.0,428.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:08:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,foulon,,,True,0.0,0.0,RIGHT,72,63,428.0,428.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,07:08:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,foul,personal,shooting;2freethrow,True,88.0,43.0,LEFT,72,63,428.0,428.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:08:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,rebound,offensive,team,True,0.0,0.0,RIGHT,73,63,428.0,428.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:08:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,freethrow,1of2,,True,0.0,0.0,RIGHT,73,63,428.0,428.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:13:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,RIGHT,72,63,433.0,433.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,07:17:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,3pt,jumpshot,,False,35.0,69.0,LEFT,72,63,437.0,437.0,2,
33533,2187675,104448,103384,104448,103384,0,2,07:32:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,timeout,commercial,,True,0.0,0.0,LEFT,72,63,452.0,452.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:55:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,assist,,,True,0.0,0.0,RIGHT,72,63,475.0,475.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,07:55:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,3pt,jumpshot,,True,93.0,4.0,RIGHT,72,63,475.0,475.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,08:14:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,3pt,jumpshot,,True,28.0,76.0,LEFT,69,63,494.0,494.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,08:14:00,1608569;985798;1895742;1687573;982236;,1605200;1334083;1301389;1311667;1698339;,assist,,,True,0.0,0.0,LEFT,69,63,494.0,494.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,08:31:00,1608569;985798;1895742;1687573;,1605200;1334083;1301389;1311667;1698339;,substitution,in,,True,0.0,0.0,LEFT,69,60,511.0,511.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,08:31:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,substitution,out,,True,0.0,0.0,LEFT,69,60,511.0,511.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,08:31:00,1608569;985798;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,substitution,out,,True,0.0,0.0,LEFT,69,60,511.0,511.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,08:31:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,timeout,short,,True,0.0,0.0,LEFT,69,60,511.0,511.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,08:31:00,1608569;985798;1895742;,1605200;1334083;1301389;1311667;1698339;,substitution,in,,True,0.0,0.0,LEFT,69,60,511.0,511.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,08:37:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,2pt,floatingjumpshot,pointsinthepaint,True,84.0,58.0,RIGHT,69,60,517.0,517.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,09:01:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,RIGHT,67,60,541.0,541.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,09:04:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,2pt,jumpshot,,False,23.0,27.0,LEFT,67,60,544.0,544.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,09:10:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,LEFT,67,60,550.0,550.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,09:13:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,3pt,jumpshot,fromturnover,False,70.0,35.0,RIGHT,67,60,553.0,553.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,09:21:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,steal,,,True,0.0,0.0,RIGHT,67,60,561.0,561.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,09:21:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,turnover,badpass,,True,29.0,57.0,LEFT,67,60,561.0,561.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,09:40:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,2pt,jumpshot,fromturnover;pointsinthepaint,True,84.0,53.0,RIGHT,67,60,580.0,580.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,10:02:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,turnover,lostball,,True,9.0,25.0,LEFT,65,60,602.0,602.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,10:14:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,rebound,offensive,team,True,0.0,0.0,LEFT,65,60,614.0,614.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,10:15:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,2pt,drivinglayup,pointsinthepaint,False,8.0,52.0,LEFT,65,60,615.0,615.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,10:28:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,LEFT,65,60,628.0,628.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,10:31:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,2pt,layup,pointsinthepaint,False,88.0,42.0,RIGHT,65,60,631.0,631.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,10:53:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,RIGHT,65,60,653.0,653.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,10:53:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,foul,personal,,True,11.0,49.0,LEFT,65,60,653.0,653.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,10:53:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,foulon,,,True,0.0,0.0,RIGHT,65,60,653.0,653.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,10:55:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,3pt,jumpshot,,False,30.0,32.0,LEFT,65,60,655.0,655.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,11:18:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,foul,technical,classa;2freethrow,True,0.0,0.0,LEFT,61,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,11:18:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,substitution,out,,True,0.0,0.0,LEFT,61,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,11:18:00,1608569;985798;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,substitution,in,,True,0.0,0.0,LEFT,61,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,11:18:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,freethrow,1of2,,True,0.0,0.0,RIGHT,62,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,11:18:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,freethrow,2of2,,True,0.0,0.0,RIGHT,63,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,11:18:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,foul,personal,shooting;2freethrow,True,89.0,33.0,LEFT,61,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,11:18:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,foulon,,,True,0.0,0.0,RIGHT,61,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,0,2,11:18:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,timeout,commercial,,True,0.0,0.0,LEFT,61,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,11:18:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,freethrow,2of2,,True,0.0,0.0,RIGHT,65,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,11:18:00,1608569;985798;1687571;1895743;1895742;,1605200;1334083;1301389;1311667;1698339;,freethrow,1of2,,True,0.0,0.0,RIGHT,64,60,678.0,678.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,11:40:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,2pt,floatingjumpshot,pointsinthepaint,True,13.0,44.0,LEFT,61,60,700.0,700.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,12:07:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,rebound,defensive,,True,0.0,0.0,LEFT,61,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,12:07:00,1608569;985798;982236;1720217;1687571;,1605200;1334083;1301389;1311667;1698339;,substitution,out,,True,0.0,0.0,LEFT,61,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,12:07:00,1608569;985798;1720217;1687571;,1605200;1334083;1301389;1311667;1698339;,substitution,in,,True,0.0,0.0,LEFT,61,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,12:07:00,1608569;985798;1720217;1687571;1895743;,1605200;1334083;1301389;1311667;1698339;,freethrow,2of2,,False,0.0,0.0,RIGHT,61,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,12:07:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,substitution,out,,True,0.0,0.0,RIGHT,61,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,12:07:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,freethrow,1of2,,True,0.0,0.0,RIGHT,61,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,12:07:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,foulon,,,True,0.0,0.0,RIGHT,60,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,12:07:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,foul,personal,shooting;2freethrow,True,91.0,56.0,LEFT,60,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,12:07:00,1608569;985798;982236;1720217;1687571;,1605200;1334083;1301389;1311667;,substitution,in,,True,0.0,0.0,RIGHT,61,58,727.0,727.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,12:33:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,assist,,,True,0.0,0.0,LEFT,60,58,753.0,753.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,12:33:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,3pt,jumpshot,,True,29.0,28.0,LEFT,60,58,753.0,753.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,12:38:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,rebound,defensive,,True,0.0,0.0,LEFT,60,55,758.0,758.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,12:42:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,3pt,jumpshot,,False,71.0,30.0,RIGHT,60,55,762.0,762.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:00:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,rebound,defensive,,True,0.0,0.0,RIGHT,60,55,780.0,780.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,13:04:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,3pt,jumpshot,,False,31.0,36.0,LEFT,60,55,784.0,784.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,13:09:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,rebound,defensive,,True,0.0,0.0,LEFT,60,55,789.0,789.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:13:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,2pt,turnaroundjumpshot,fromturnover,False,83.0,65.0,RIGHT,60,55,793.0,793.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:22:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,steal,,,True,0.0,0.0,RIGHT,60,55,802.0,802.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,13:22:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,turnover,lostball,,True,31.0,55.0,LEFT,60,55,802.0,802.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:31:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,assist,,,True,0.0,0.0,RIGHT,60,55,811.0,811.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:31:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,2pt,layup,pointsinthepaint;fastbreak,True,92.0,48.0,RIGHT,60,55,811.0,811.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:33:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,rebound,defensive,,True,0.0,0.0,RIGHT,58,55,813.0,813.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,13:36:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,2pt,layup,2ndchance;pointsinthepaint,False,10.0,51.0,LEFT,58,55,816.0,816.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,13:37:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,rebound,offensive,,True,0.0,0.0,LEFT,58,55,817.0,817.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,13:42:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,2pt,floatingjumpshot,pointsinthepaint,False,18.0,51.0,LEFT,58,55,822.0,822.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:53:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,2pt,tipinlayup,2ndchance;pointsinthepaint,True,94.0,50.0,RIGHT,58,55,833.0,833.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:53:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,rebound,offensive,,True,0.0,0.0,RIGHT,56,55,833.0,833.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,13:59:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,2pt,drivinglayup,pointsinthepaint,False,92.0,56.0,RIGHT,56,55,839.0,839.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,rebound,defensive,,True,0.0,0.0,RIGHT,56,55,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,foulon,,,True,0.0,0.0,LEFT,56,54,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,freethrow,1of2,fastbreak;fromturnover,True,0.0,0.0,LEFT,56,55,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,substitution,out,,True,0.0,0.0,RIGHT,56,55,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1912262;,substitution,out,,True,0.0,0.0,RIGHT,56,55,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;,substitution,in,,True,0.0,0.0,RIGHT,56,55,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;,substitution,in,,True,0.0,0.0,RIGHT,56,55,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;1698334;1334083;1301389;1311667;,freethrow,2of2,fastbreak;fromturnover,False,0.0,0.0,LEFT,56,55,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:10:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,foul,personal,shooting;2freethrow,True,9.0,48.0,RIGHT,56,54,850.0,850.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:12:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,steal,,,True,0.0,0.0,LEFT,56,54,852.0,852.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:12:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,turnover,badpass,,True,81.0,94.0,RIGHT,56,54,852.0,852.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:35:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,assist,,,True,0.0,0.0,LEFT,56,54,875.0,875.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:35:00,1608569;985798;982236;1720217;1687571;,1605200;950230;1698334;1334083;1912262;,2pt,dunk,fromturnover;pointsinthepaint,True,7.0,51.0,LEFT,56,54,875.0,875.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:55:00,1608569;985798;982236;1720217;,1605200;950230;1698334;1334083;1912262;,substitution,in,,True,0.0,0.0,LEFT,56,52,895.0,895.0,2,
33533,2187675,104448,103384,104448,103384,0,2,14:55:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,timeout,commercial,,True,0.0,0.0,LEFT,56,52,895.0,895.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,14:55:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,substitution,out,,True,0.0,0.0,LEFT,56,52,895.0,895.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,14:55:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,turnover,badpass,,True,65.0,48.0,RIGHT,56,52,895.0,895.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:11:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,assist,,,True,0.0,0.0,LEFT,56,52,911.0,911.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:11:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,3pt,jumpshot,fromturnover;fastbreak,True,30.0,31.0,LEFT,56,52,911.0,911.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:18:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,steal,,,True,0.0,0.0,LEFT,56,49,918.0,918.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,15:18:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,turnover,badpass,,True,86.0,16.0,RIGHT,56,49,918.0,918.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,15:24:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,steal,,,True,0.0,0.0,RIGHT,56,49,924.0,924.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:24:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,turnover,badpass,,True,22.0,42.0,LEFT,56,49,924.0,924.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:25:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,rebound,offensive,,True,0.0,0.0,LEFT,56,49,925.0,925.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:29:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,3pt,jumpshot,,False,32.0,68.0,LEFT,56,49,929.0,929.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:37:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,rebound,defensive,,True,0.0,0.0,LEFT,56,49,937.0,937.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,15:41:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,3pt,jumpshot,,False,68.0,58.0,RIGHT,56,49,941.0,941.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:54:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,assist,,,True,0.0,0.0,LEFT,56,49,954.0,954.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,15:54:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1912262;,2pt,dunk,pointsinthepaint,True,7.0,50.0,LEFT,56,49,954.0,954.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,16:06:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;,substitution,in,,True,0.0,0.0,RIGHT,56,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,16:06:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1311667;,freethrow,2of2,,True,0.0,0.0,RIGHT,56,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,16:06:00,1608569;985798;982236;1895743;1720217;,1605200;950230;1698334;1334083;1311667;,substitution,out,,True,0.0,0.0,RIGHT,56,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:06:00,1608569;985798;982236;,1605200;950230;1698334;1334083;1311667;,substitution,in,,True,0.0,0.0,LEFT,55,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:06:00,1608569;985798;982236;1895742;,1605200;950230;1698334;1334083;1311667;,substitution,out,,True,0.0,0.0,LEFT,55,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:06:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,substitution,out,,True,0.0,0.0,LEFT,55,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,16:06:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,freethrow,1of2,,True,0.0,0.0,RIGHT,55,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,16:06:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,foulon,,,True,0.0,0.0,RIGHT,54,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:06:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,foul,personal,shooting;2freethrow,True,90.0,51.0,LEFT,54,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:06:00,1608569;985798;982236;1895743;,1605200;950230;1698334;1334083;1311667;,substitution,in,,True,0.0,0.0,LEFT,55,47,966.0,966.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:30:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,assist,,,True,0.0,0.0,LEFT,54,47,990.0,990.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:30:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,3pt,jumpshot,,True,30.0,28.0,LEFT,54,47,990.0,990.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:34:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,rebound,defensive,,True,0.0,0.0,LEFT,54,44,994.0,994.0,2,
33533,2187675,104448,103384,104448,103384,104448,2,16:39:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,2pt,layup,pointsinthepaint;blocked,False,87.0,54.0,RIGHT,54,44,999.0,999.0,2,
33533,2187675,104448,103384,104448,103384,103384,2,16:39:00,1608569;985798;1687573;982236;1895742;,1605200;950230;1698334;1334083;1311667;,block,,,True,0.0,0.0,LEFT,54,44,999.0,999.0,2,
